Runtimes
2107
1107
1751
915
326
464
734
993
776
1073
1464
1678
1430
1661
1065
1629
1455
1271
1049
309
313
273
214
225
184
232
522
367
207
180
342
226
190
178
214
255
277
229
286
227
247
227
1935
514
305
264
295
314
251
216
258
220
211
218
217
221
483
370
242
233
307
135
699
232
743
326
437
297
244
206
381
483
1813
540
505
399
365
332
163
167
769
500
293
249
271
244
313
407
178
461
253
698
295
204
1316
381
216
470
247
266
824
1135
1292
2161
1199
461
1668
499
569
2010
1389
1184
2076
1807
869
1333
1881
440
299
273
376
1128
248
374
359
320
268
1241
658
240
211
173
304
1020
699
341
264
561
711
442
1404
1998
1749
1322
1147
1905
1783
416
490
175
356
993
562
685
2486
526
1715
310
474
344
256
436
726
714
239
211
468
231
243
1140
292
316
276
263
247
753
1125
287
209
259
2180
282
225
233
219
1279
272
260
220
197
188
889
788
242
378
194
267
186
1373
726
420
165
169
251
840
993
326
256
460
246
211
1078
576
707
318
488
437
267
516
995
528
456
283
698
287
178
264
691
406
225
243
187
215
228
704
286
205
237
239
195
163
776
522
281
584
337
407
669
341
239
251
674
292
298
157
161
278
211
2340
808
585
517
788
443
1315
639
663
632
566
1466
560
1187
910
1441
1972
1828
1940
469
743
992
1776
1157
1130
2217
1781
870
974
1508
760
839
1394
1296
1146
1462
556
550
416
967
1030
839
289
237
239
352
1158
636
246
179
380
180
1054
463
383
252
433
249
917
1190
275
247
1872
1451
628
484
243
1588
496
478
1519
269
1116
1204
514
216
697
225
1066
335
727
286
220
251
1128
353
321
265
514
997
900
549
397
318
393
346
1014
423
328
227
275
420
1120
406
175
300
206
273
211
2180
508
393
951
498
579
2137
414
308
526
185
301
1035
381
1253
2407
510
280
1549
778
336
939
1139
1021
1499
477
409
298
193
711
1331
638
973
293
507
660
1800
498
219
457
199
331
925
684
253
298
482
2748
884
427
506
221
211
202
693
683
254
213
206
405
229
427
700
658
218
228
185
244
343
238
207
192
201
2192
804
803
843
1014
1583
398
574
533
558
232
199
247
369
356
236
156
470
227
265
309
484
260
498
344
668
301
191
264
192
218
712
345
251
652
202
178
1052
291
236
806
380
200
201
157
297
420
217
300
237
309
681
219
198
195
411
349
203
235
229
247
264
227
211
671
381
251
2463
832
410
596
1534
923
1350
1520
1426
1734
1052
1025
633
575
694
608
1701
1226
953
705
924
794
2009
2378
1980
1161
1370
1228
4618
2251
1947
979
1901
1091
13107
1948
1597
1726
1050
859
1752
1724
2015
1956
1356
1535
1854
1670
2244
1991
1773
1894
1766
1910
2107
1879
1615
1714
1738
1814
1817
1515
2046
934
2119
819
2286
2062
1797
1743
1859
2221
2485
1811
2172
1716
2004
1892
1474
1782
1641
2152
1793
2437
2310
1735
1790
1215
2347
1907
2243
1773
585
745
682
843
1566
790
477
319
934
1979
1324
1035
898
1463
391
1270
371
307
352
303
808
958
1078
539
318
707
877
1118
461
283
325
250
742
1056
364
307
685
446
1016
616
234
322
180
830
907
322
219
481
267
963
247
236
304
361
419
1319
486
418
381
268
903
1014
360
280
260
324
1010
566
304
243
418
854
1230
288
729
406
237
1282
562
431
334
231
835
1041
365
847
286
346
2053
592
225
627
3102
1761
440
294
316
350
551
885
237
238
417
235
1081
569
460
368
276
795
1164
387
176
421
301
244
1427
254
1355
1020
649
1128
847
397
428
433
395
831
1076
637
198
225
225
204
873
1128
529
277
435
159
185
1027
913
408
240
255
244
1026
321
351
342
445
204
372
850
517
283
195
227
455
862
239
263
182
286
152
783
567
279
236
207
263
681
593
241
215
247
235
356
250
716
244
208
193
288
758
579
465
731
312
211
151
247
687
287
179
500
280
246
486
157
204
226
224
236
363
341
235
191
188
306
237
243
238
240
293
240
232
171
166
343
269
232
220
213
206
196
190
240
260
232
220
220
236
294
125
237
219
403
216
262
237
264
263
178
243
225
1106
401
530
376
1539
465
228
194
204
760
689
286
692
262
346
172
270
197
244
1092
523
376
271
705
228
223
308
233
223
210
205
203
178
273
387
351
246
185
191
204
234
240
161
187
183
206
203
199
213
247
182
263
730
275
228
247
260
186
169
209
161
384
210
201
211
219
1071
1031
242
404
312
265
674
268
254
287
425
217
200
563
298
321
255
243
671
199
828
380
267
230
247
222
674
410
200
251
246
224
235
564
256
566
253
169
241
233
462
241
224
461
391
230
656
230
275
264
284
299
200
416
210
278
334
266
254
298
644
378
243
758
350
168
574
296
267
292
231
219
827
539
343
257
263
254
275
535
213
221
211
277
197
233
570
902
